Source,Target,Type,Weight
720575940618744047,720575940622942868,Directed,10
720575940618744047,720575940623649097,Directed,19
720575940618744047,720575940623693320,Directed,7
720575940618744047,720575940627740922,Directed,21
720575940618744047,720575940627786270,Directed,20
720575940618744047,720575940628050950,Directed,17
720575940618744047,720575940628628987,Directed,10
720575940618744047,720575940628789626,Directed,9
720575940618744047,720575940631413156,Directed,42
720575940618744047,720575940631508255,Directed,5
720575940618744047,720575940634534255,Directed,61
720575940618744047,720575940635622039,Directed,7
720575940618744047,720575940636229183,Directed,25
720575940618744047,720575940639322752,Directed,5
720575940618744047,720575940658902401,Directed,9
720575940627460337,720575940604451505,Directed,9
720575940627460337,720575940605583136,Directed,14
720575940627460337,720575940609375580,Directed,5
720575940627460337,720575940611181518,Directed,12
720575940627460337,720575940615326779,Directed,19
720575940627460337,720575940616410171,Directed,8
720575940627460337,720575940616968733,Directed,12
720575940627460337,720575940617225565,Directed,19
720575940627460337,720575940617241019,Directed,5
720575940627460337,720575940617244347,Directed,5
720575940627460337,720575940619683311,Directed,27
720575940627460337,720575940619913221,Directed,30
720575940627460337,720575940620156795,Directed,11
720575940627460337,720575940621501720,Directed,24
720575940627460337,720575940621709388,Directed,6
720575940627460337,720575940622471721,Directed,6
720575940627460337,720575940623855117,Directed,5
720575940627460337,720575940624611018,Directed,5
720575940627460337,720575940625787536,Directed,13
720575940627460337,720575940627426919,Directed,6
720575940627460337,720575940627740922,Directed,7
720575940627460337,720575940627786270,Directed,12
720575940627460337,720575940628377856,Directed,6
720575940627460337,720575940629076473,Directed,9
720575940627460337,720575940631508255,Directed,13
720575940627460337,720575940633437176,Directed,7
720575940627460337,720575940634280288,Directed,30
720575940627460337,720575940636229183,Directed,13
720575940627460337,720575940638114357,Directed,13
720575940627460337,720575940638328765,Directed,5
720575940627460337,720575940643408164,Directed,38
720575940630900983,720575940612286259,Directed,5
720575940630900983,720575940613550495,Directed,7
720575940630900983,720575940617077533,Directed,7
720575940630900983,720575940619259271,Directed,6
720575940630900983,720575940621019674,Directed,57
720575940630900983,720575940621139482,Directed,9
720575940630900983,720575940622087816,Directed,6
720575940630900983,720575940623242168,Directed,32
720575940630900983,720575940624136489,Directed,6
720575940630900983,720575940624331722,Directed,5
720575940630900983,720575940624381966,Directed,40
720575940630900983,720575940625962152,Directed,19
720575940630900983,720575940626343305,Directed,60
720575940630900983,720575940626500233,Directed,6
720575940630900983,720575940626849301,Directed,11
720575940630900983,720575940627675121,Directed,52
720575940630900983,720575940628168458,Directed,52
720575940630900983,720575940629506012,Directed,5
720575940630900983,720575940630773585,Directed,12
720575940630900983,720575940631619384,Directed,11
720575940630900983,720575940632992922,Directed,6
720575940630900983,720575940634419051,Directed,53
720575940630900983,720575940637303415,Directed,32
720575940630900983,720575940637653605,Directed,6
720575940630900983,720575940639184361,Directed,7
720575940626166012,720575940605379506,Directed,10
720575940626166012,720575940617232017,Directed,5
720575940626166012,720575940619237985,Directed,7
720575940626166012,720575940628003739,Directed,5
720575940626166012,720575940630444625,Directed,20
720575940626166012,720575940631449411,Directed,9
720575940626166012,720575940632651219,Directed,16
720575940622184701,720575940605379506,Directed,7
720575940622184701,720575940608179268,Directed,5
720575940622184701,720575940616410171,Directed,6
720575940622184701,720575940619913221,Directed,22
720575940622184701,720575940623260201,Directed,6
720575940622184701,720575940623855117,Directed,9
720575940622184701,720575940627082500,Directed,8
720575940622184701,720575940629202681,Directed,6
720575940622184701,720575940631449411,Directed,8
720575940622184701,720575940632742099,Directed,5
720575940622184701,720575940632934355,Directed,9
720575940622184701,720575940633437176,Directed,5
720575940622184701,720575940642936100,Directed,5
720575940628377856,720575940604612832,Directed,13
720575940628377856,720575940610670250,Directed,11
720575940628377856,720575940617236667,Directed,17
720575940628377856,720575940619574181,Directed,27
720575940628377856,720575940619683311,Directed,34
720575940628377856,720575940621709388,Directed,5
720575940628377856,720575940622217654,Directed,23
720575940628377856,720575940623897955,Directed,6
720575940628377856,720575940626812777,Directed,6
720575940628377856,720575940628789626,Directed,29
720575940628377856,720575940630021115,Directed,11
720575940628377856,720575940630148655,Directed,12
720575940628377856,720575940631347596,Directed,39
720575940628377856,720575940631508255,Directed,26
720575940628377856,720575940634313071,Directed,8
720575940628377856,720575940635632023,Directed,2
720575940628377856,720575940640228661,Directed,6
720575940624560392,720575940602747360,Directed,6
720575940624560392,720575940603048108,Directed,9
720575940624560392,720575940604019424,Directed,5
720575940624560392,720575940605583136,Directed,6
720575940624560392,720575940608370866,Directed,5
720575940624560392,720575940610894450,Directed,7
720575940624560392,720575940611091780,Directed,5
720575940624560392,720575940612734066,Directed,5
720575940624560392,720575940612895650,Directed,5
720575940624560392,720575940613231313,Directed,12
720575940624560392,720575940613268370,Directed,26
720575940624560392,720575940615612066,Directed,5
720575940624560392,720575940617232017,Directed,9
720575940624560392,720575940617244347,Directed,15
720575940624560392,720575940617387732,Directed,15
720575940624560392,720575940617501533,Directed,6
720575940624560392,720575940619683311,Directed,6
720575940624560392,720575940619832188,Directed,7
720575940624560392,720575940620028513,Directed,14
720575940624560392,720575940621595888,Directed,5
720575940624560392,720575940622156148,Directed,5
720575940624560392,720575940623260201,Directed,7
720575940624560392,720575940624905404,Directed,23
720575940624560392,720575940625579141,Directed,6
720575940624560392,720575940625636964,Directed,5
720575940624560392,720575940626666345,Directed,11
720575940624560392,720575940628003739,Directed,13
720575940624560392,720575940628083712,Directed,7
720575940624560392,720575940628695660,Directed,11
720575940624560392,720575940630444625,Directed,9
720575940624560392,720575940630735378,Directed,6
720575940624560392,720575940630814762,Directed,8
720575940624560392,720575940631449411,Directed,23
720575940624560392,720575940631785441,Directed,7
720575940624560392,720575940632097965,Directed,9
720575940624560392,720575940632651219,Directed,11
720575940624560392,720575940632720279,Directed,7
720575940624560392,720575940634407520,Directed,7
720575940624560392,720575940635990640,Directed,5
720575940624560392,720575940636069348,Directed,14
720575940624560392,720575940639404416,Directed,12
720575940624560392,720575940639710883,Directed,14
720575940624560392,720575940640228661,Directed,9
720575940624560392,720575940643937316,Directed,13
720575940624560392,720575940650420726,Directed,33
720575940644188439,720575940604019424,Directed,28
720575940644188439,720575940604709920,Directed,15
720575940644188439,720575940605379506,Directed,41
720575940644188439,720575940610670250,Directed,12
720575940644188439,720575940610877098,Directed,7
720575940644188439,720575940610894450,Directed,19
720575940644188439,720575940612211496,Directed,8
720575940644188439,720575940612972693,Directed,10
720575940644188439,720575940615463825,Directed,8
720575940644188439,720575940615612066,Directed,14
720575940644188439,720575940615764061,Directed,5
720575940644188439,720575940616410171,Directed,22
720575940644188439,720575940616956673,Directed,7
720575940644188439,720575940617236667,Directed,5
720575940644188439,720575940617244347,Directed,8
720575940644188439,720575940617501533,Directed,7
720575940644188439,720575940618704043,Directed,8
720575940644188439,720575940618792942,Directed,11
720575940644188439,720575940619237985,Directed,14
720575940644188439,720575940619683311,Directed,9
720575940644188439,720575940619913221,Directed,14
720575940644188439,720575940620014356,Directed,15
720575940644188439,720575940620028513,Directed,37
720575940644188439,720575940621595888,Directed,8
720575940644188439,720575940621709388,Directed,10
720575940644188439,720575940621975081,Directed,12
720575940644188439,720575940622200042,Directed,8
720575940644188439,720575940622471721,Directed,11
720575940644188439,720575940622559882,Directed,6
720575940644188439,720575940623043732,Directed,5
720575940644188439,720575940623260201,Directed,12
720575940644188439,720575940623392949,Directed,5
720575940644188439,720575940623897955,Directed,8
720575940644188439,720575940623904551,Directed,9
720575940644188439,720575940624863516,Directed,14
720575940644188439,720575940624905404,Directed,6
720575940644188439,720575940625556611,Directed,5
720575940644188439,720575940625579141,Directed,8
720575940644188439,720575940625609810,Directed,7
720575940644188439,720575940625880472,Directed,6
720575940644188439,720575940625902823,Directed,5
720575940644188439,720575940625968792,Directed,5
